week_start,store_id,product_id,opening_stock_units,receipts_units,closing_stock_units,in_stock_days,ranged_flag
2025-09-29,STR006,SKU0067,64,8,62,7,True
2025-10-06,STR006,SKU0067,62,10,63,7,True
2025-10-13,STR006,SKU0067,63,10,64,7,True
2025-10-20,STR006,SKU0067,64,12,64,7,True
2025-10-27,STR006,SKU0067,64,8,59,7,True
2025-11-03,STR006,SKU0067,59,10,54,7,True
2025-11-10,STR006,SKU0067,54,10,60,7,True
2025-11-17,STR006,SKU0067,60,8,58,7,True
2025-11-24,STR006,SKU0067,58,8,53,7,True
2025-12-01,STR006,SKU0067,53,11,53,7,True
2025-12-08,STR006,SKU0067,53,12,56,7,True
2025-12-15,STR006,SKU0067,56,9,60,7,True
2025-12-22,STR006,SKU0067,60,8,61,7,True
2025-12-29,STR006,SKU0067,61,8,59,7,True
2026-01-05,STR006,SKU0067,59,12,62,7,True
2026-01-12,STR006,SKU0067,62,11,65,7,True
2026-01-19,STR006,SKU0067,65,10,62,7,True
2026-01-26,STR006,SKU0067,62,18,66,7,True
2026-02-02,STR006,SKU0067,66,17,66,7,True
2026-02-09,STR006,SKU0067,66,11,68,7,True
2026-02-16,STR006,SKU0067,68,10,69,7,True
2026-02-23,STR006,SKU0067,69,11,69,7,True
2026-03-02,STR006,SKU0067,69,9,68,7,True
2026-03-09,STR006,SKU0067,68,12,70,7,True
2026-03-16,STR006,SKU0067,70,11,69,7,True
2026-03-23,STR006,SKU0067,69,11,68,7,True
2026-03-30,STR006,SKU0067,68,12,67,7,True
2026-04-06,STR006,SKU0067,67,10,69,7,True
2026-04-13,STR006,SKU0067,69,11,69,7,True
2026-04-20,STR006,SKU0067,69,12,73,7,True
2026-04-27,STR006,SKU0067,73,9,74,7,True
2026-05-04,STR006,SKU0067,74,12,76,7,True
2026-05-11,STR006,SKU0067,76,12,81,7,True
2026-05-18,STR006,SKU0067,81,10,85,7,True
2026-05-25,STR006,SKU0067,85,12,91,7,True
2026-06-01,STR006,SKU0067,91,12,89,7,True
2026-06-08,STR006,SKU0067,89,8,89,7,True
2026-06-15,STR006,SKU0067,89,12,91,7,True
2026-06-22,STR006,SKU0067,91,10,90,7,True
2026-06-29,STR006,SKU0067,90,10,91,7,True
2026-07-06,STR006,SKU0067,91,8,92,7,True
2026-07-13,STR006,SKU0067,92,11,92,7,True
2026-07-20,STR006,SKU0067,92,9,95,7,True
2026-07-27,STR006,SKU0067,95,9,88,7,True
2026-08-03,STR006,SKU0067,88,9,87,7,True
2025-05-19,STR006,SKU0069,13,14,12,7,True
2025-05-26,STR006,SKU0069,12,14,9,7,True
2025-06-02,STR006,SKU0069,9,19,17,7,True
2025-06-09,STR006,SKU0069,17,18,15,7,True
2025-06-16,STR006,SKU0069,15,18,21,7,True
2025-06-23,STR006,SKU0069,21,16,22,7,True
2025-06-30,STR006,SKU0069,22,14,24,7,True
2025-07-07,STR006,SKU0069,24,14,27,7,True
2025-07-14,STR006,SKU0069,27,16,33,7,True
2025-07-21,STR006,SKU0069,33,14,36,7,True
2025-07-28,STR006,SKU0069,36,15,43,7,True
2025-08-04,STR006,SKU0069,43,17,46,7,True
2025-08-11,STR006,SKU0069,46,12,44,7,True
2025-08-18,STR006,SKU0069,44,16,54,7,True
2025-08-25,STR006,SKU0069,54,16,55,7,True
2025-09-01,STR006,SKU0069,55,13,45,7,True
2025-09-08,STR006,SKU0069,45,12,41,7,True
2025-09-15,STR006,SKU0069,41,14,45,7,True
2025-09-22,STR006,SKU0069,45,16,45,7,True
2025-09-29,STR006,SKU0069,45,17,49,7,True
2025-10-06,STR006,SKU0069,49,12,39,7,True
2025-10-13,STR006,SKU0069,39,16,40,7,True
2025-10-20,STR006,SKU0069,40,12,36,7,True
2025-10-27,STR006,SKU0069,36,17,32,7,True
2025-11-03,STR006,SKU0069,32,13,33,7,True
2025-11-10,STR006,SKU0069,33,14,35,7,True
2025-11-17,STR006,SKU0069,35,18,37,7,True
2025-11-24,STR006,SKU0069,37,17,47,7,True
2025-12-01,STR006,SKU0069,47,16,51,7,True
2025-12-08,STR006,SKU0069,51,16,52,7,True
2025-12-15,STR006,SKU0069,52,16,51,7,True
2025-12-22,STR006,SKU0069,51,15,47,7,True
2025-12-29,STR006,SKU0069,47,19,53,7,True
2026-01-05,STR006,SKU0069,53,20,57,7,True
2026-01-12,STR006,SKU0069,57,14,54,7,True
2026-01-19,STR006,SKU0069,54,12,51,7,True
2026-01-26,STR006,SKU0069,51,19,62,7,True
2026-02-02,STR006,SKU0069,62,14,65,7,True
2026-02-09,STR006,SKU0069,65,12,58,7,True
2026-02-16,STR006,SKU0069,58,19,65,7,True
2026-02-23,STR006,SKU0069,65,18,76,7,True
2026-03-02,STR006,SKU0069,76,18,78,7,True
2026-03-09,STR006,SKU0069,78,16,75,7,True
2026-03-16,STR006,SKU0069,75,16,78,7,True
2026-03-23,STR006,SKU0069,78,18,73,7,True
2026-03-30,STR006,SKU0069,73,19,79,7,True
2026-04-06,STR006,SKU0069,79,12,78,7,True
2026-04-13,STR006,SKU0069,78,15,80,7,True
2026-04-20,STR006,SKU0069,80,13,75,7,True
2026-04-27,STR006,SKU0069,75,15,73,7,True
2026-05-04,STR006,SKU0069,73,14,70,7,True
2026-05-11,STR006,SKU0069,70,14,71,7,True
2026-05-18,STR006,SKU0069,71,19,74,7,True
2026-05-25,STR006,SKU0069,74,19,74,7,True
2026-06-01,STR006,SKU0069,74,12,78,7,True
2026-06-08,STR006,SKU0069,78,18,84,7,True
2026-06-15,STR006,SKU0069,84,17,85,7,True
2026-06-22,STR006,SKU0069,85,18,90,7,True
2026-06-29,STR006,SKU0069,90,16,88,7,True
2026-07-06,STR006,SKU0069,88,16,88,7,True
2026-07-13,STR006,SKU0069,88,19,94,7,True
2026-07-20,STR006,SKU0069,94,20,96,7,True
2026-07-27,STR006,SKU0069,96,20,104,7,True
2026-08-03,STR006,SKU0069,104,17,103,7,True
2025-03-03,STR006,SKU0070,30,7,33,7,True
2025-03-10,STR006,SKU0070,33,6,36,7,True
2025-03-17,STR006,SKU0070,36,7,40,7,True
2025-03-24,STR006,SKU0070,40,7,44,7,True
2025-03-31,STR006,SKU0070,44,7,46,7,True
2025-04-07,STR006,SKU0070,46,7,43,7,True
2025-04-14,STR006,SKU0070,43,8,46,7,True
2025-04-21,STR006,SKU0070,46,5,45,7,True
2025-04-28,STR006,SKU0070,45,5,44,7,True
2025-05-05,STR006,SKU0070,44,7,43,7,True
2025-05-12,STR006,SKU0070,43,8,41,7,True
2025-05-19,STR006,SKU0070,41,7,36,7,True
2025-05-26,STR006,SKU0070,36,8,34,7,True
2025-06-02,STR006,SKU0070,34,9,35,7,True
2025-06-09,STR006,SKU0070,35,10,38,7,True
2025-06-16,STR006,SKU0070,38,7,38,7,True
2025-06-23,STR006,SKU0070,38,8,38,7,True
2025-06-30,STR006,SKU0070,38,9,41,7,True
2025-07-07,STR006,SKU0070,41,11,41,7,True
2025-07-14,STR006,SKU0070,41,11,34,7,True
2025-07-21,STR006,SKU0070,34,7,30,7,True
2025-07-28,STR006,SKU0070,30,10,36,7,True
2025-08-04,STR006,SKU0070,36,6,38,7,True
2025-08-11,STR006,SKU0070,38,8,39,7,True
2025-08-18,STR006,SKU0070,39,9,46,7,True
2025-08-25,STR006,SKU0070,46,9,45,7,True
2025-09-01,STR006,SKU0070,45,6,46,7,True
2025-09-08,STR006,SKU0070,46,8,51,7,True
2025-09-15,STR006,SKU0070,51,8,51,7,True
2025-09-22,STR006,SKU0070,51,6,49,7,True
2025-09-29,STR006,SKU0070,49,6,52,7,True
2025-10-06,STR006,SKU0070,52,7,56,7,True
2025-10-13,STR006,SKU0070,56,5,53,7,True
2025-10-20,STR006,SKU0070,53,7,59,7,True
2025-10-27,STR006,SKU0070,59,7,61,7,True
2025-11-03,STR006,SKU0070,61,6,60,7,True
2025-11-10,STR006,SKU0070,60,7,59,7,True
2025-11-17,STR006,SKU0070,59,8,63,7,True
2025-11-24,STR006,SKU0070,63,8,69,7,True
2025-12-01,STR006,SKU0070,69,7,70,7,True
2025-12-08,STR006,SKU0070,70,8,70,7,True
2025-12-15,STR006,SKU0070,70,6,71,7,True
2025-12-22,STR006,SKU0070,71,6,73,7,True
2025-12-29,STR006,SKU0070,73,8,72,7,True
2026-01-05,STR006,SKU0070,72,6,72,7,True
2026-01-12,STR006,SKU0070,72,6,70,7,True
2026-01-19,STR006,SKU0070,70,6,71,7,True
2026-01-26,STR006,SKU0070,71,8,71,7,True
2026-02-02,STR006,SKU0070,71,6,70,7,True
2026-02-09,STR006,SKU0070,70,7,68,7,True
2026-02-16,STR006,SKU0070,68,8,69,7,True
2026-02-23,STR006,SKU0070,69,7,70,7,True
2026-03-02,STR006,SKU0070,70,7,66,7,True
2026-03-09,STR006,SKU0070,66,7,62,7,True
2026-03-16,STR006,SKU0070,62,6,61,7,True
2026-03-23,STR006,SKU0070,61,7,60,7,True
2026-03-30,STR006,SKU0070,60,7,64,7,True
2026-04-06,STR006,SKU0070,64,8,67,7,True
2026-04-13,STR006,SKU0070,67,6,68,7,True
2026-04-20,STR006,SKU0070,68,8,69,7,True
2026-04-27,STR006,SKU0070,69,7,69,7,True
2026-05-04,STR006,SKU0070,69,6,71,7,True
2026-05-11,STR006,SKU0070,71,8,75,7,True
2026-05-18,STR006,SKU0070,75,9,77,7,True
2026-05-25,STR006,SKU0070,77,6,79,7,True
2026-06-01,STR006,SKU0070,79,11,78,7,True
2026-06-08,STR006,SKU0070,78,10,78,7,True
2026-06-15,STR006,SKU0070,78,9,77,7,True
2026-06-22,STR006,SKU0070,77,11,82,7,True
2026-06-29,STR006,SKU0070,82,7,75,7,True
2026-07-06,STR006,SKU0070,75,9,70,7,True
2026-07-13,STR006,SKU0070,70,8,69,7,True
2026-07-20,STR006,SKU0070,69,11,72,7,True
2026-07-27,STR006,SKU0070,72,9,70,7,True
2026-08-03,STR006,SKU0070,70,7,72,7,True
2025-02-10,STR006,SKU0071,24,11,24,7,True
2025-02-17,STR006,SKU0071,24,11,31,7,True
2025-02-24,STR006,SKU0071,31,9,34,7,True
2025-03-03,STR006,SKU0071,34,8,38,7,True
2025-03-10,STR006,SKU0071,38,7,36,7,True
2025-03-17,STR006,SKU0071,36,6,37,7,True
2025-03-24,STR006,SKU0071,37,9,41,7,True
2025-03-31,STR006,SKU0071,41,10,44,7,True
2025-04-07,STR006,SKU0071,44,7,39,7,True
2025-04-14,STR006,SKU0071,39,9,37,7,True
2025-04-21,STR006,SKU0071,37,10,43,7,True
2025-04-28,STR006,SKU0071,43,6,43,7,True
2025-05-05,STR006,SKU0071,43,8,40,7,True
2025-05-12,STR006,SKU0071,40,7,38,7,True
2025-05-19,STR006,SKU0071,38,7,35,7,True
2025-05-26,STR006,SKU0071,35,9,34,7,True
2025-06-02,STR006,SKU0071,34,6,35,7,True
2025-06-09,STR006,SKU0071,35,9,37,7,True
2025-06-16,STR006,SKU0071,37,10,41,7,True
2025-06-23,STR006,SKU0071,41,9,42,7,True
2025-06-30,STR006,SKU0071,42,7,40,7,True
2025-07-07,STR006,SKU0071,40,9,42,7,True
2025-07-14,STR006,SKU0071,42,8,42,7,True
2025-07-21,STR006,SKU0071,42,8,44,7,True
2025-07-28,STR006,SKU0071,44,7,38,7,True
2025-08-04,STR006,SKU0071,38,7,40,7,True
2025-08-11,STR006,SKU0071,40,8,39,7,True
2025-08-18,STR006,SKU0071,39,6,39,7,True
2025-08-25,STR006,SKU0071,39,9,34,7,True
2025-09-01,STR006,SKU0071,34,9,34,7,True
2025-09-08,STR006,SKU0071,34,9,36,7,True
2025-09-15,STR006,SKU0071,36,6,32,7,True
2025-09-22,STR006,SKU0071,32,10,37,7,True
2025-09-29,STR006,SKU0071,37,8,41,7,True
2025-10-06,STR006,SKU0071,41,7,46,7,True
2025-10-13,STR006,SKU0071,46,9,51,7,True
2025-10-20,STR006,SKU0071,51,7,51,7,True
2025-10-27,STR006,SKU0071,51,9,54,7,True
2025-11-03,STR006,SKU0071,54,10,58,7,True
2025-11-10,STR006,SKU0071,58,10,60,7,True
2025-11-17,STR006,SKU0071,60,10,65,7,True
2025-11-24,STR006,SKU0071,65,10,65,7,True
2025-12-01,STR006,SKU0071,65,10,63,7,True
2025-12-08,STR006,SKU0071,63,11,63,7,True
2025-12-15,STR006,SKU0071,63,11,63,7,True
2025-12-22,STR006,SKU0071,63,13,62,7,True
2025-12-29,STR006,SKU0071,62,13,61,7,True
2026-01-05,STR006,SKU0071,61,10,61,7,True
2026-01-12,STR006,SKU0071,61,10,61,7,True
2026-01-19,STR006,SKU0071,61,11,61,7,True
2026-01-26,STR006,SKU0071,61,9,59,7,True
2026-02-02,STR006,SKU0071,59,7,59,7,True
2026-02-09,STR006,SKU0071,59,8,60,7,True
2026-02-16,STR006,SKU0071,60,9,62,7,True
2026-02-23,STR006,SKU0071,62,8,63,7,True
2026-03-02,STR006,SKU0071,63,11,67,7,True
2026-03-09,STR006,SKU0071,67,9,65,7,True
2026-03-16,STR006,SKU0071,65,7,66,7,True
2026-03-23,STR006,SKU0071,66,8,58,7,True
2026-03-30,STR006,SKU0071,58,7,56,7,True
2026-04-06,STR006,SKU0071,56,7,55,7,True
2026-04-13,STR006,SKU0071,55,7,57,7,True
2026-04-20,STR006,SKU0071,57,8,55,7,True
2026-04-27,STR006,SKU0071,55,8,50,7,True
2026-05-04,STR006,SKU0071,50,9,50,7,True
2026-05-11,STR006,SKU0071,50,8,53,7,True
2026-05-18,STR006,SKU0071,53,10,59,7,True
2026-05-25,STR006,SKU0071,59,9,60,7,True
2026-06-01,STR006,SKU0071,60,8,62,7,True
2026-06-08,STR006,SKU0071,62,11,64,7,True
2026-06-15,STR006,SKU0071,64,8,67,7,True
2026-06-22,STR006,SKU0071,67,11,69,7,True
2026-06-29,STR006,SKU0071,69,11,72,7,True
2026-07-06,STR006,SKU0071,72,9,72,7,True
2026-07-13,STR006,SKU0071,72,11,76,7,True
2026-07-20,STR006,SKU0071,76,8,79,7,True
2026-07-27,STR006,SKU0071,79,10,78,7,True
2026-08-03,STR006,SKU0071,78,8,81,7,True
2025-03-24,STR006,SKU0073,15,15,18,7,True
2025-03-31,STR006,SKU0073,18,16,22,7,True
2025-04-07,STR006,SKU0073,22,14,21,7,True
2025-04-14,STR006,SKU0073,21,15,23,7,True
2025-04-21,STR006,SKU0073,23,19,30,7,True
2025-04-28,STR006,SKU0073,30,14,29,7,True
2025-05-05,STR006,SKU0073,29,15,32,7,True
2025-05-12,STR006,SKU0073,32,18,35,7,True
2025-05-19,STR006,SKU0073,35,18,40,7,True
2025-05-26,STR006,SKU0073,40,17,43,7,True
2025-06-02,STR006,SKU0073,43,20,44,7,True
2025-06-09,STR006,SKU0073,44,24,42,7,True
2025-06-16,STR006,SKU0073,42,26,46,7,True
2025-06-23,STR006,SKU0073,46,26,44,7,True
2025-06-30,STR006,SKU0073,44,28,45,7,True
2025-07-07,STR006,SKU0073,45,26,54,7,True
2025-07-14,STR006,SKU0073,54,27,63,7,True
2025-07-21,STR006,SKU0073,63,21,58,7,True
2025-07-28,STR006,SKU0073,58,24,50,7,True
2025-08-04,STR006,SKU0073,50,17,42,7,True
2025-08-11,STR006,SKU0073,42,22,40,7,True
2025-08-18,STR006,SKU0073,40,18,31,7,True
2025-08-25,STR006,SKU0073,31,22,39,7,True
2025-09-01,STR006,SKU0073,39,20,43,7,True
2025-09-08,STR006,SKU0073,43,22,36,7,True
2025-09-15,STR006,SKU0073,36,19,38,7,True
2025-09-22,STR006,SKU0073,38,15,32,7,True
2025-09-29,STR006,SKU0073,32,18,32,7,True
2025-10-06,STR006,SKU0073,32,18,31,7,True
2025-10-13,STR006,SKU0073,31,23,32,7,True
2025-10-20,STR006,SKU0073,32,19,30,7,True
2025-10-27,STR006,SKU0073,30,21,31,7,True
2025-11-03,STR006,SKU0073,31,16,27,7,True
2025-11-10,STR006,SKU0073,27,17,29,7,True
2025-11-17,STR006,SKU0073,29,20,36,7,True
2025-11-24,STR006,SKU0073,36,19,40,7,True
2025-12-01,STR006,SKU0073,40,17,37,7,True
2025-12-08,STR006,SKU0073,37,20,36,7,True
2025-12-15,STR006,SKU0073,36,19,37,7,True
2025-12-22,STR006,SKU0073,37,16,29,7,True
2025-12-29,STR006,SKU0073,29,23,32,7,True
2026-01-05,STR006,SKU0073,32,16,29,7,True
2026-01-12,STR006,SKU0073,29,20,35,7,True
2026-01-19,STR006,SKU0073,35,15,37,7,True
2026-01-26,STR006,SKU0073,37,23,36,7,True
2026-02-02,STR006,SKU0073,36,21,40,7,True
2026-02-09,STR006,SKU0073,40,21,38,7,True
2026-02-16,STR006,SKU0073,38,18,40,7,True
2026-02-23,STR006,SKU0073,40,22,50,7,True
2026-03-02,STR006,SKU0073,50,20,53,7,True
2026-03-09,STR006,SKU0073,53,21,67,7,True
2026-03-16,STR006,SKU0073,67,20,71,7,True
2026-03-23,STR006,SKU0073,71,20,67,7,True
2026-03-30,STR006,SKU0073,67,22,74,7,True
2026-04-06,STR006,SKU0073,74,15,67,7,True
2026-04-13,STR006,SKU0073,67,19,65,7,True
2026-04-20,STR006,SKU0073,65,15,63,7,True
2026-04-27,STR006,SKU0073,63,16,64,7,True
2026-05-04,STR006,SKU0073,64,15,60,7,True
2026-05-11,STR006,SKU0073,60,19,60,7,True
2026-05-18,STR006,SKU0073,60,16,60,7,True
2026-05-25,STR006,SKU0073,60,21,63,7,True
2026-06-01,STR006,SKU0073,63,29,72,7,True
2026-06-08,STR006,SKU0073,72,28,77,7,True
2026-06-15,STR006,SKU0073,77,25,74,7,True
2026-06-22,STR006,SKU0073,74,21,78,7,True
2026-06-29,STR006,SKU0073,78,25,78,7,True
2026-07-06,STR006,SKU0073,78,21,75,7,True
2026-07-13,STR006,SKU0073,75,33,82,7,True
2026-07-20,STR006,SKU0073,82,31,91,7,True
2026-07-27,STR006,SKU0073,91,29,96,7,True
2026-08-03,STR006,SKU0073,96,21,91,7,True
2025-03-17,STR006,SKU0074,17,21,25,7,True
2025-03-24,STR006,SKU0074,25,20,35,7,True
2025-03-31,STR006,SKU0074,35,13,29,7,True
2025-04-07,STR006,SKU0074,29,15,31,7,True
2025-04-14,STR006,SKU0074,31,17,36,7,True
2025-04-21,STR006,SKU0074,36,17,43,7,True
2025-04-28,STR006,SKU0074,43,17,47,7,True
2025-05-05,STR006,SKU0074,47,21,56,7,True
2025-05-12,STR006,SKU0074,56,14,52,7,True
2025-05-19,STR006,SKU0074,52,19,56,7,True
2025-05-26,STR006,SKU0074,56,20,65,7,True
2025-06-02,STR006,SKU0074,65,16,66,7,True
2025-06-09,STR006,SKU0074,66,14,64,7,True
2025-06-16,STR006,SKU0074,64,13,65,7,True
2025-06-23,STR006,SKU0074,65,20,72,7,True
2025-06-30,STR006,SKU0074,72,20,78,7,True
2025-07-07,STR006,SKU0074,78,22,85,7,True
2025-07-14,STR006,SKU0074,85,16,94,7,True
2025-07-21,STR006,SKU0074,94,16,95,7,True
2025-07-28,STR006,SKU0074,95,18,93,7,True
2025-08-04,STR006,SKU0074,93,20,102,7,True
2025-08-11,STR006,SKU0074,102,20,99,7,True
2025-08-18,STR006,SKU0074,99,36,96,7,True
2025-08-25,STR006,SKU0074,96,31,94,7,True
2025-09-01,STR006,SKU0074,94,18,95,7,True
2025-09-08,STR006,SKU0074,95,17,101,7,True
2025-09-15,STR006,SKU0074,101,21,108,7,True
2025-09-22,STR006,SKU0074,108,13,104,7,True
2025-09-29,STR006,SKU0074,104,18,105,7,True
2025-10-06,STR006,SKU0074,105,16,109,7,True
2025-10-13,STR006,SKU0074,109,18,107,7,True
2025-10-20,STR006,SKU0074,107,17,106,7,True
2025-10-27,STR006,SKU0074,106,17,104,7,True
2025-11-03,STR006,SKU0074,104,18,104,7,True
2025-11-10,STR006,SKU0074,104,19,112,7,True
2025-11-17,STR006,SKU0074,112,19,121,7,True
2025-11-24,STR006,SKU0074,121,13,117,7,True
2025-12-01,STR006,SKU0074,117,17,121,7,True
2025-12-08,STR006,SKU0074,121,20,115,7,True
2025-12-15,STR006,SKU0074,115,20,118,7,True
2025-12-22,STR006,SKU0074,118,21,125,7,True
2025-12-29,STR006,SKU0074,125,20,127,7,True
2026-01-05,STR006,SKU0074,127,15,125,7,True
2026-01-12,STR006,SKU0074,125,20,132,7,True
2026-01-19,STR006,SKU0074,132,37,153,7,True
2026-01-26,STR006,SKU0074,153,29,158,7,True
2026-02-02,STR006,SKU0074,158,18,151,7,True
2026-02-09,STR006,SKU0074,151,20,151,7,True
2026-02-16,STR006,SKU0074,151,22,157,7,True
2026-02-23,STR006,SKU0074,157,14,153,7,True
2026-03-02,STR006,SKU0074,153,18,153,7,True
2026-03-09,STR006,SKU0074,153,19,150,7,True
2026-03-16,STR006,SKU0074,150,17,150,7,True
2026-03-23,STR006,SKU0074,150,14,147,7,True
2026-03-30,STR006,SKU0074,147,16,151,7,True
2026-04-06,STR006,SKU0074,151,15,150,7,True
2026-04-13,STR006,SKU0074,150,20,156,7,True
2026-04-20,STR006,SKU0074,156,18,158,7,True
2026-04-27,STR006,SKU0074,158,14,150,7,True
2026-05-04,STR006,SKU0074,150,20,148,7,True
2026-05-11,STR006,SKU0074,148,22,154,7,True
2026-05-18,STR006,SKU0074,154,20,151,7,True
2026-05-25,STR006,SKU0074,151,21,153,7,True
2026-06-01,STR006,SKU0074,153,16,148,7,True
2026-06-08,STR006,SKU0074,148,19,146,7,True
2026-06-15,STR006,SKU0074,146,19,142,7,True
2026-06-22,STR006,SKU0074,142,15,132,7,True
2026-06-29,STR006,SKU0074,132,19,138,7,True
2026-07-06,STR006,SKU0074,138,16,136,7,True
2026-07-13,STR006,SKU0074,136,16,131,7,True
2026-07-20,STR006,SKU0074,131,15,131,7,True
2026-07-27,STR006,SKU0074,131,23,134,7,True
2026-08-03,STR006,SKU0074,134,14,128,7,True
2025-06-09,STR006,SKU0077,12,18,16,7,True
2025-06-16,STR006,SKU0077,16,18,24,7,True
2025-06-23,STR006,SKU0077,24,17,27,7,True
2025-06-30,STR006,SKU0077,27,18,30,7,True
2025-07-07,STR006,SKU0077,30,13,31,7,True
2025-07-14,STR006,SKU0077,31,19,41,7,True
2025-07-21,STR006,SKU0077,41,13,36,7,True
2025-07-28,STR006,SKU0077,36,16,39,7,True
2025-08-04,STR006,SKU0077,39,15,34,7,True
2025-08-11,STR006,SKU0077,34,13,36,7,True
2025-08-18,STR006,SKU0077,36,18,45,7,True
2025-08-25,STR006,SKU0077,45,12,48,7,True
2025-09-01,STR006,SKU0077,48,15,48,7,True
2025-09-08,STR006,SKU0077,48,14,54,7,True
2025-09-15,STR006,SKU0077,54,13,61,7,True
2025-09-22,STR006,SKU0077,61,13,63,7,True
2025-09-29,STR006,SKU0077,63,13,59,7,True
2025-10-06,STR006,SKU0077,59,15,60,7,True
2025-10-13,STR006,SKU0077,60,17,69,7,True
2025-10-20,STR006,SKU0077,69,13,68,7,True
2025-10-27,STR006,SKU0077,68,14,66,7,True
2025-11-03,STR006,SKU0077,66,17,72,7,True
2025-11-10,STR006,SKU0077,72,16,72,7,True
2025-11-17,STR006,SKU0077,72,11,63,7,True
2025-11-24,STR006,SKU0077,63,14,65,7,True
2025-12-01,STR006,SKU0077,65,16,69,7,True
2025-12-08,STR006,SKU0077,69,12,68,7,True
2025-12-15,STR006,SKU0077,68,16,68,7,True
2025-12-22,STR006,SKU0077,68,14,69,7,True
2025-12-29,STR006,SKU0077,69,12,63,7,True
2026-01-05,STR006,SKU0077,63,13,61,7,True
2026-01-12,STR006,SKU0077,61,14,63,7,True
2026-01-19,STR006,SKU0077,63,14,62,7,True
2026-01-26,STR006,SKU0077,62,11,59,7,True
2026-02-02,STR006,SKU0077,59,14,61,7,True
2026-02-09,STR006,SKU0077,61,17,65,7,True
2026-02-16,STR006,SKU0077,65,13,58,7,True
2026-02-23,STR006,SKU0077,58,16,59,7,True
2026-03-02,STR006,SKU0077,59,12,56,7,True
2026-03-09,STR006,SKU0077,56,13,55,7,True
2026-03-16,STR006,SKU0077,55,14,49,7,True
2026-03-23,STR006,SKU0077,49,11,54,7,True
2026-03-30,STR006,SKU0077,54,16,57,7,True
2026-04-06,STR006,SKU0077,57,15,60,7,True
2026-04-13,STR006,SKU0077,60,11,63,7,True
2026-04-20,STR006,SKU0077,63,15,62,7,True
2026-04-27,STR006,SKU0077,62,14,58,7,True
2026-05-04,STR006,SKU0077,58,11,49,7,True
2026-05-11,STR006,SKU0077,49,15,54,7,True
2026-05-18,STR006,SKU0077,54,10,55,7,True
2026-05-25,STR006,SKU0077,55,15,60,7,True
2026-06-01,STR006,SKU0077,60,13,65,7,True
2026-06-08,STR006,SKU0077,65,18,67,7,True
2026-06-15,STR006,SKU0077,67,14,66,7,True
2026-06-22,STR006,SKU0077,66,21,65,7,True
2026-06-29,STR006,SKU0077,65,21,69,7,True
2026-07-06,STR006,SKU0077,69,20,78,7,True
2026-07-13,STR006,SKU0077,78,22,74,7,True
2026-07-20,STR006,SKU0077,74,17,74,7,True
2026-07-27,STR006,SKU0077,74,18,64,7,True
2026-08-03,STR006,SKU0077,64,20,71,7,True
2025-03-24,STR006,SKU0078,24,12,27,7,True
2025-03-31,STR006,SKU0078,27,9,30,7,True
2025-04-07,STR006,SKU0078,30,8,27,7,True
2025-04-14,STR006,SKU0078,27,9,23,7,True
2025-04-21,STR006,SKU0078,23,9,19,7,True
2025-04-28,STR006,SKU0078,19,8,16,7,True
2025-05-05,STR006,SKU0078,16,11,13,7,True
2025-05-12,STR006,SKU0078,13,11,13,7,True
2025-05-19,STR006,SKU0078,13,8,12,7,True
2025-05-26,STR006,SKU0078,12,9,15,7,True
2025-06-02,STR006,SKU0078,15,10,18,7,True
2025-06-09,STR006,SKU0078,18,9,21,7,True
2025-06-16,STR006,SKU0078,21,10,25,7,True
2025-06-23,STR006,SKU0078,25,11,28,7,True
2025-06-30,STR006,SKU0078,28,7,22,7,True
2025-07-07,STR006,SKU0078,22,8,21,7,True
2025-07-14,STR006,SKU0078,21,8,18,7,True
2025-07-21,STR006,SKU0078,18,10,21,7,True
2025-07-28,STR006,SKU0078,21,12,22,7,True
2025-08-04,STR006,SKU0078,22,12,25,7,True
2025-08-11,STR006,SKU0078,25,10,18,7,True
2025-08-18,STR006,SKU0078,18,11,20,7,True
2025-08-25,STR006,SKU0078,20,9,20,7,True
2025-09-01,STR006,SKU0078,20,10,22,7,True
2025-09-08,STR006,SKU0078,22,13,18,7,True
2025-09-15,STR006,SKU0078,18,16,19,7,True
2025-09-22,STR006,SKU0078,19,8,13,7,True
2025-09-29,STR006,SKU0078,13,9,12,7,True
2025-10-06,STR006,SKU0078,12,9,11,7,True
2025-10-13,STR006,SKU0078,11,8,12,7,True
2025-10-20,STR006,SKU0078,12,11,17,7,True
2025-10-27,STR006,SKU0078,17,7,12,7,True
2025-11-03,STR006,SKU0078,12,9,15,7,True
2025-11-10,STR006,SKU0078,15,10,16,7,True
2025-11-17,STR006,SKU0078,16,11,14,7,True
2025-11-24,STR006,SKU0078,14,10,14,7,True
2025-12-01,STR006,SKU0078,14,16,17,7,True
2025-12-08,STR006,SKU0078,17,13,11,7,True
2025-12-15,STR006,SKU0078,11,12,14,7,True
2025-12-22,STR006,SKU0078,14,13,13,7,True
2025-12-29,STR006,SKU0078,13,10,8,7,True
2026-01-05,STR006,SKU0078,8,15,10,7,True
2026-01-12,STR006,SKU0078,10,13,15,7,True
2026-01-19,STR006,SKU0078,15,11,17,7,True
2026-01-26,STR006,SKU0078,17,10,9,7,True
2026-02-02,STR006,SKU0078,9,12,8,7,True
2026-02-09,STR006,SKU0078,8,9,3,7,True
2026-02-16,STR006,SKU0078,3,10,0,5,True
