delivery_event_id,po_line_id,purchase_order_id,supplier_id,product_id,destination_store_id,order_date,expected_delivery_date,actual_delivery_date,ordered_units,received_units,line_status
DEV0000775,POL000678,PO00136,SUP004,SKU0017,STR019,2025-07-11,2025-07-21,2025-07-20,62,62,Complete
DEV0000776,POL000679,PO00136,SUP010,SKU0020,STR002,2025-07-11,2025-07-21,2025-07-20,90,66,Partially Received
DEV0000777,POL000680,PO00136,SUP009,SKU0023,STR009,2025-07-11,2025-07-21,2025-07-20,95,95,Complete
DEV0000778,POL000681,PO00137,SUP003,SKU0026,STR016,2025-07-11,2025-07-21,2025-07-20,75,56,Partially Received
DEV0000779,POL000682,PO00137,SUP002,SKU0029,STR023,2025-07-11,2025-07-21,2025-07-21,128,128,Complete
DEV0000780,POL000683,PO00137,SUP008,SKU0032,STR006,2025-07-11,2025-07-21,2025-07-18,132,71,Complete
DEV0000781,POL000683,PO00137,SUP008,SKU0032,STR006,2025-07-11,2025-07-21,2025-07-19,132,61,Complete
DEV0000782,POL000684,PO00137,SUP002,SKU0035,STR013,2025-07-11,2025-07-21,2025-07-20,128,128,Complete
DEV0000783,POL000685,PO00137,SUP001,SKU0038,STR020,2025-07-11,2025-07-21,2025-07-21,57,57,Complete
DEV0000784,POL000686,PO00138,SUP007,SKU0041,STR003,2025-07-11,2025-07-21,2025-07-19,136,136,Complete
DEV0000785,POL000687,PO00138,SUP006,SKU0044,STR010,2025-07-11,2025-07-21,2025-07-20,50,34,Partially Received
DEV0000786,POL000688,PO00138,SUP012,SKU0047,STR017,2025-07-11,2025-07-21,2025-07-20,126,126,Complete
DEV0000787,POL000689,PO00138,SUP011,SKU0050,STR024,2025-07-11,2025-07-21,2025-07-21,93,93,Complete
DEV0000788,POL000690,PO00138,SUP005,SKU0053,STR007,2025-07-11,2025-07-21,2025-07-18,116,67,Complete
DEV0000789,POL000690,PO00138,SUP005,SKU0053,STR007,2025-07-11,2025-07-21,2025-07-19,116,49,Complete
DEV0000790,POL000691,PO00139,SUP011,SKU0056,STR014,2025-07-11,2025-07-21,2025-07-21,49,49,Complete
DEV0000791,POL000692,PO00139,SUP010,SKU0059,STR021,2025-07-11,2025-07-21,2025-07-21,68,68,Complete
DEV0000792,POL000693,PO00139,SUP004,SKU0062,STR004,2025-07-11,2025-07-21,2025-07-19,131,131,Complete
DEV0000793,POL000694,PO00139,SUP003,SKU0065,STR011,2025-07-11,2025-07-21,2025-07-20,114,114,Complete
DEV0000794,POL000695,PO00139,SUP009,SKU0068,STR018,2025-07-11,2025-07-21,2025-07-20,138,138,Complete
DEV0000795,POL000696,PO00140,SUP008,SKU0071,STR001,2025-07-11,2025-07-21,2025-07-21,53,53,Complete
DEV0000796,POL000697,PO00140,SUP002,SKU0074,STR008,2025-07-11,2025-07-21,2025-07-18,140,84,Complete
DEV0000797,POL000697,PO00140,SUP002,SKU0074,STR008,2025-07-11,2025-07-21,2025-07-19,140,56,Complete
DEV0000798,POL000698,PO00140,SUP008,SKU0077,STR015,2025-07-11,2025-07-21,2025-07-21,114,114,Complete
DEV0000799,POL000699,PO00140,SUP007,SKU0080,STR022,2025-07-11,2025-07-21,2025-07-20,131,92,Complete
DEV0000800,POL000699,PO00140,SUP007,SKU0080,STR022,2025-07-11,2025-07-21,2025-07-21,131,39,Complete
DEV0000801,POL000700,PO00140,SUP001,SKU0083,STR005,2025-07-11,2025-07-21,2025-07-19,75,75,Complete
DEV0000802,POL000701,PO00141,SUP012,SKU0086,STR012,2025-07-11,2025-07-21,2025-07-21,100,100,Complete
DEV0000803,POL000702,PO00141,SUP006,SKU0089,STR019,2025-07-11,2025-07-21,2025-07-21,26,26,Complete
DEV0000804,POL000703,PO00141,SUP005,SKU0092,STR002,2025-07-11,2025-07-21,2025-07-19,103,103,Complete
DEV0000805,POL000704,PO00141,SUP011,SKU0095,STR009,2025-07-11,2025-07-21,2025-07-23,91,91,Complete
DEV0000806,POL000705,PO00141,SUP006,SKU0001,STR016,2025-07-18,2025-07-28,2025-07-28,78,78,Complete
DEV0000807,POL000706,PO00142,SUP012,SKU0004,STR023,2025-07-18,2025-07-28,2025-07-26,55,55,Complete
DEV0000808,POL000707,PO00142,SUP006,SKU0007,STR006,2025-07-18,2025-07-28,2025-07-27,108,59,Complete
DEV0000809,POL000707,PO00142,SUP006,SKU0007,STR006,2025-07-18,2025-07-28,2025-07-28,108,49,Complete
DEV0000810,POL000708,PO00142,SUP005,SKU0010,STR013,2025-07-18,2025-07-28,2025-07-27,86,86,Complete
DEV0000811,POL000709,PO00142,SUP011,SKU0013,STR020,2025-07-18,2025-07-28,2025-07-27,25,25,Complete
DEV0000812,POL000710,PO00142,SUP010,SKU0016,STR003,2025-07-18,2025-07-28,2025-07-27,100,55,Complete
DEV0000813,POL000710,PO00142,SUP010,SKU0016,STR003,2025-07-18,2025-07-28,2025-07-28,100,45,Complete
DEV0000814,POL000711,PO00143,SUP004,SKU0019,STR010,2025-07-18,2025-07-28,2025-07-27,100,100,Complete
DEV0000815,POL000712,PO00143,SUP003,SKU0022,STR017,2025-07-18,2025-07-28,2025-07-28,44,44,Complete
DEV0000816,POL000713,PO00143,SUP009,SKU0025,STR024,2025-07-18,2025-07-28,2025-07-27,61,61,Complete
DEV0000817,POL000714,PO00143,SUP003,SKU0028,STR007,2025-07-18,2025-07-28,2025-07-27,100,100,Complete
DEV0000818,POL000715,PO00143,SUP002,SKU0031,STR014,2025-07-18,2025-07-28,2025-07-27,83,83,Complete
DEV0000819,POL000716,PO00144,SUP008,SKU0034,STR021,2025-07-18,2025-07-28,2025-07-26,35,35,Complete
DEV0000820,POL000717,PO00144,SUP007,SKU0037,STR004,2025-07-18,2025-07-28,2025-07-26,126,126,Complete
DEV0000821,POL000718,PO00144,SUP001,SKU0040,STR011,2025-07-18,2025-07-28,2025-07-28,129,129,Complete
DEV0000822,POL000719,PO00144,SUP012,SKU0043,STR018,2025-07-18,2025-07-28,2025-07-27,26,26,Complete
DEV0000823,POL000720,PO00144,SUP006,SKU0046,STR001,2025-07-18,2025-07-28,2025-07-30,29,29,Complete
DEV0000824,POL000721,PO00145,SUP012,SKU0049,STR008,2025-07-18,2025-07-28,2025-07-28,71,71,Complete
DEV0000825,POL000722,PO00145,SUP011,SKU0052,STR015,2025-07-18,2025-07-28,2025-07-25,82,39,Complete
DEV0000826,POL000722,PO00145,SUP011,SKU0052,STR015,2025-07-18,2025-07-28,2025-07-26,82,43,Complete
DEV0000827,POL000723,PO00145,SUP005,SKU0055,STR022,2025-07-18,2025-07-28,2025-07-25,86,64,Complete
DEV0000828,POL000723,PO00145,SUP005,SKU0055,STR022,2025-07-18,2025-07-28,2025-07-26,86,22,Complete
DEV0000829,POL000724,PO00145,SUP004,SKU0058,STR005,2025-07-18,2025-07-28,2025-07-30,99,99,Complete
DEV0000830,POL000725,PO00145,SUP010,SKU0061,STR012,2025-07-18,2025-07-28,2025-07-28,134,134,Complete
DEV0000831,POL000726,PO00146,SUP009,SKU0064,STR019,2025-07-18,2025-07-28,2025-07-31,48,48,Complete
DEV0000832,POL000727,PO00146,SUP003,SKU0067,STR002,2025-07-18,2025-07-28,2025-07-27,85,85,Complete
DEV0000833,POL000728,PO00146,SUP009,SKU0070,STR009,2025-07-18,2025-07-28,2025-07-27,92,92,Complete
DEV0000834,POL000729,PO00146,SUP008,SKU0073,STR016,2025-07-18,2025-07-28,2025-07-27,46,46,Complete
DEV0000835,POL000730,PO00146,SUP002,SKU0076,STR023,2025-07-18,2025-07-28,2025-07-27,48,48,Complete
DEV0000836,POL000731,PO00147,SUP001,SKU0079,STR006,2025-07-18,2025-07-28,2025-07-27,73,73,Complete
DEV0000837,POL000732,PO00147,SUP007,SKU0082,STR013,2025-07-18,2025-07-28,2025-07-27,50,50,Complete
DEV0000838,POL000733,PO00147,SUP006,SKU0085,STR020,2025-07-18,2025-07-28,2025-07-28,32,32,Complete
DEV0000839,POL000734,PO00147,SUP012,SKU0088,STR003,2025-07-18,2025-07-28,2025-07-26,69,69,Complete
DEV0000840,POL000735,PO00147,SUP006,SKU0091,STR010,2025-07-18,2025-07-28,2025-07-31,107,61,Complete
DEV0000841,POL000735,PO00147,SUP006,SKU0091,STR010,2025-07-18,2025-07-28,2025-08-01,107,46,Complete
DEV0000842,POL000736,PO00148,SUP005,SKU0094,STR017,2025-07-18,2025-07-28,2025-08-02,119,119,Complete
DEV0000843,POL000737,PO00148,SUP006,SKU0003,STR024,2025-07-25,2025-08-04,2025-08-04,129,129,Complete
DEV0000844,POL000738,PO00148,SUP012,SKU0006,STR007,2025-07-25,2025-08-04,2025-08-03,104,104,Complete
DEV0000845,POL000739,PO00148,SUP011,SKU0009,STR014,2025-07-25,2025-08-04,2025-08-02,85,85,Complete
DEV0000846,POL000740,PO00148,SUP005,SKU0012,STR021,2025-07-25,2025-08-04,2025-08-02,30,30,Complete
DEV0000847,POL000741,PO00149,SUP004,SKU0015,STR004,2025-07-25,2025-08-04,2025-08-04,99,99,Complete
DEV0000848,POL000742,PO00149,SUP010,SKU0018,STR011,2025-07-25,2025-08-04,2025-08-05,100,100,Complete
DEV0000849,POL000743,PO00149,SUP004,SKU0021,STR018,2025-07-25,2025-08-04,2025-08-03,30,30,Complete
DEV0000850,POL000744,PO00149,SUP003,SKU0024,STR001,2025-07-25,2025-08-04,2025-08-02,55,41,Complete
DEV0000851,POL000744,PO00149,SUP003,SKU0024,STR001,2025-07-25,2025-08-04,2025-08-03,55,14,Complete
DEV0000852,POL000745,PO00149,SUP009,SKU0027,STR008,2025-07-25,2025-08-04,2025-08-04,140,140,Complete
DEV0000853,POL000746,PO00150,SUP008,SKU0030,STR015,2025-07-25,2025-08-04,2025-08-03,33,33,Complete
DEV0000854,POL000747,PO00150,SUP002,SKU0033,STR022,2025-07-25,2025-08-04,2025-08-03,105,69,Complete
DEV0000855,POL000747,PO00150,SUP002,SKU0033,STR022,2025-07-25,2025-08-04,2025-08-04,105,36,Complete
DEV0000856,POL000748,PO00150,SUP001,SKU0036,STR005,2025-07-25,2025-08-04,2025-08-04,24,24,Complete
DEV0000857,POL000749,PO00150,SUP007,SKU0039,STR012,2025-07-25,2025-08-04,2025-08-04,75,75,Complete
DEV0000858,POL000750,PO00150,SUP001,SKU0042,STR019,2025-07-25,2025-08-04,2025-08-02,84,54,Complete
DEV0000859,POL000750,PO00150,SUP001,SKU0042,STR019,2025-07-25,2025-08-04,2025-08-03,84,30,Complete
DEV0000860,POL000751,PO00151,SUP012,SKU0045,STR002,2025-07-25,2025-08-04,2025-08-02,89,89,Complete
DEV0000861,POL000752,PO00151,SUP006,SKU0048,STR009,2025-07-25,2025-08-04,2025-08-04,86,86,Complete
DEV0000862,POL000753,PO00151,SUP005,SKU0051,STR016,2025-07-25,2025-08-04,2025-08-04,80,80,Complete
DEV0000863,POL000754,PO00151,SUP011,SKU0054,STR023,2025-07-25,2025-08-04,2025-08-04,96,96,Complete
DEV0000864,POL000755,PO00151,SUP010,SKU0057,STR006,2025-07-25,2025-08-04,2025-08-02,50,50,Complete
DEV0000865,POL000756,PO00152,SUP004,SKU0060,STR013,2025-07-25,2025-08-04,2025-08-04,43,43,Complete
DEV0000866,POL000757,PO00152,SUP010,SKU0063,STR020,2025-07-25,2025-08-04,2025-08-04,99,99,Complete
DEV0000867,POL000758,PO00152,SUP009,SKU0066,STR003,2025-07-25,2025-08-04,2025-08-01,122,76,Complete
DEV0000868,POL000758,PO00152,SUP009,SKU0066,STR003,2025-07-25,2025-08-04,2025-08-02,122,46,Complete
DEV0000869,POL000759,PO00152,SUP003,SKU0069,STR010,2025-07-25,2025-08-04,2025-08-04,127,127,Complete
DEV0000870,POL000760,PO00152,SUP002,SKU0072,STR017,2025-07-25,2025-08-04,2025-08-03,83,83,Complete
DEV0000871,POL000761,PO00153,SUP008,SKU0075,STR024,2025-07-25,2025-08-04,2025-08-03,128,128,Complete
DEV0000872,POL000762,PO00153,SUP007,SKU0078,STR007,2025-07-25,2025-08-04,2025-08-03,64,64,Complete
DEV0000873,POL000763,PO00153,SUP001,SKU0081,STR014,2025-07-25,2025-08-04,2025-08-03,94,94,Complete
DEV0000874,POL000764,PO00153,SUP007,SKU0084,STR021,2025-07-25,2025-08-04,2025-08-04,71,71,Complete
DEV0000875,POL000765,PO00153,SUP006,SKU0087,STR004,2025-07-25,2025-08-04,2025-08-02,135,135,Complete
DEV0000876,POL000766,PO00154,SUP012,SKU0090,STR011,2025-07-25,2025-08-04,2025-08-06,39,39,Complete
DEV0000877,POL000767,PO00154,SUP011,SKU0093,STR018,2025-07-25,2025-08-04,2025-08-04,74,74,Complete
DEV0000878,POL000768,PO00154,SUP005,SKU0096,STR001,2025-07-25,2025-08-04,2025-08-04,72,72,Complete
DEV0000879,POL000769,PO00154,SUP012,SKU0002,STR008,2025-08-01,2025-08-11,2025-08-09,90,90,Complete
DEV0000880,POL000770,PO00154,SUP006,SKU0005,STR015,2025-08-01,2025-08-11,2025-08-09,104,104,Complete
DEV0000881,POL000771,PO00155,SUP005,SKU0008,STR022,2025-08-01,2025-08-11,2025-08-09,133,64,Complete
DEV0000882,POL000771,PO00155,SUP005,SKU0008,STR022,2025-08-01,2025-08-11,2025-08-10,133,69,Complete
DEV0000883,POL000772,PO00155,SUP011,SKU0011,STR005,2025-08-01,2025-08-11,2025-08-11,83,83,Complete
DEV0000884,POL000773,PO00155,SUP005,SKU0014,STR012,2025-08-01,2025-08-11,2025-08-14,112,112,Complete
DEV0000885,POL000774,PO00155,SUP004,SKU0017,STR019,2025-08-01,2025-08-11,2025-08-12,116,116,Complete
DEV0000886,POL000775,PO00155,SUP010,SKU0020,STR002,2025-08-01,2025-08-11,2025-08-10,59,59,Complete
DEV0000887,POL000776,PO00156,SUP009,SKU0023,STR009,2025-08-01,2025-08-11,2025-08-11,83,83,Complete
DEV0000888,POL000777,PO00156,SUP003,SKU0026,STR016,2025-08-01,2025-08-11,2025-08-10,68,68,Complete
DEV0000889,POL000778,PO00156,SUP002,SKU0029,STR023,2025-08-01,2025-08-11,2025-08-10,26,26,Complete
DEV0000890,POL000779,PO00156,SUP008,SKU0032,STR006,2025-08-01,2025-08-11,2025-08-10,41,41,Complete
DEV0000891,POL000780,PO00156,SUP002,SKU0035,STR013,2025-08-01,2025-08-11,2025-08-10,37,37,Complete
DEV0000892,POL000781,PO00157,SUP001,SKU0038,STR020,2025-08-01,2025-08-11,2025-08-11,125,125,Complete
DEV0000893,POL000782,PO00157,SUP007,SKU0041,STR003,2025-08-01,2025-08-11,2025-08-16,52,52,Complete
DEV0000894,POL000783,PO00157,SUP006,SKU0044,STR010,2025-08-01,2025-08-11,2025-08-11,120,120,Complete
DEV0000895,POL000784,PO00157,SUP012,SKU0047,STR017,2025-08-01,2025-08-11,2025-08-11,52,37,Partially Received
DEV0000896,POL000785,PO00157,SUP011,SKU0050,STR024,2025-08-01,2025-08-11,2025-08-09,32,24,Partially Received
DEV0000897,POL000786,PO00158,SUP005,SKU0053,STR007,2025-08-01,2025-08-11,2025-08-11,79,79,Complete
DEV0000898,POL000787,PO00158,SUP011,SKU0056,STR014,2025-08-01,2025-08-11,2025-08-10,26,26,Complete
DEV0000899,POL000788,PO00158,SUP010,SKU0059,STR021,2025-08-01,2025-08-11,2025-08-09,84,84,Complete
DEV0000900,POL000789,PO00158,SUP004,SKU0062,STR004,2025-08-01,2025-08-11,2025-08-11,56,56,Complete
DEV0000901,POL000790,PO00158,SUP003,SKU0065,STR011,2025-08-01,2025-08-11,2025-08-11,47,47,Complete
DEV0000902,POL000791,PO00159,SUP009,SKU0068,STR018,2025-08-01,2025-08-11,2025-08-10,125,125,Complete
DEV0000903,POL000792,PO00159,SUP008,SKU0071,STR001,2025-08-01,2025-08-11,2025-08-13,140,140,Complete
DEV0000904,POL000793,PO00159,SUP002,SKU0074,STR008,2025-08-01,2025-08-11,2025-08-10,68,68,Complete
DEV0000905,POL000794,PO00159,SUP008,SKU0077,STR015,2025-08-01,2025-08-11,2025-08-09,40,40,Complete
DEV0000906,POL000795,PO00159,SUP007,SKU0080,STR022,2025-08-01,2025-08-11,2025-08-10,31,31,Complete
DEV0000907,POL000796,PO00160,SUP001,SKU0083,STR005,2025-08-01,2025-08-11,2025-08-10,84,84,Complete
DEV0000908,POL000797,PO00160,SUP012,SKU0086,STR012,2025-08-01,2025-08-11,2025-08-11,79,79,Complete
DEV0000909,POL000798,PO00160,SUP006,SKU0089,STR019,2025-08-01,2025-08-11,2025-08-09,38,38,Complete
DEV0000910,POL000799,PO00160,SUP005,SKU0092,STR002,2025-08-01,2025-08-11,2025-08-09,88,88,Complete
DEV0000911,POL000800,PO00160,SUP011,SKU0095,STR009,2025-08-01,2025-08-11,2025-08-09,49,49,Complete
DEV0000912,POL000801,PO00161,SUP006,SKU0001,STR016,2025-08-08,2025-08-18,2025-08-17,95,95,Complete
DEV0000913,POL000802,PO00161,SUP012,SKU0004,STR023,2025-08-08,2025-08-18,2025-08-17,131,131,Complete
DEV0000914,POL000803,PO00161,SUP006,SKU0007,STR006,2025-08-08,2025-08-18,2025-08-16,84,84,Complete
DEV0000915,POL000804,PO00161,SUP005,SKU0010,STR013,2025-08-08,2025-08-18,2025-08-19,53,53,Complete
DEV0000916,POL000805,PO00161,SUP011,SKU0013,STR020,2025-08-08,2025-08-18,2025-08-17,114,114,Complete
DEV0000917,POL000806,PO00162,SUP010,SKU0016,STR003,2025-08-08,2025-08-18,2025-08-16,81,81,Complete
DEV0000918,POL000807,PO00162,SUP004,SKU0019,STR010,2025-08-08,2025-08-18,2025-08-16,48,48,Complete
DEV0000919,POL000808,PO00162,SUP003,SKU0022,STR017,2025-08-08,2025-08-18,2025-08-17,96,96,Complete
DEV0000920,POL000809,PO00162,SUP009,SKU0025,STR024,2025-08-08,2025-08-18,2025-08-18,90,90,Complete
DEV0000921,POL000810,PO00162,SUP003,SKU0028,STR007,2025-08-08,2025-08-18,2025-08-17,39,27,Partially Received
DEV0000922,POL000811,PO00163,SUP002,SKU0031,STR014,2025-08-08,2025-08-18,2025-08-16,38,38,Complete
DEV0000923,POL000812,PO00163,SUP008,SKU0034,STR021,2025-08-08,2025-08-18,2025-08-16,67,67,Complete
DEV0000924,POL000813,PO00163,SUP007,SKU0037,STR004,2025-08-08,2025-08-18,2025-08-18,72,72,Complete
DEV0000925,POL000814,PO00163,SUP001,SKU0040,STR011,2025-08-08,2025-08-18,2025-08-17,130,130,Complete
DEV0000926,POL000815,PO00163,SUP012,SKU0043,STR018,2025-08-08,2025-08-18,2025-08-16,26,26,Complete
DEV0000927,POL000816,PO00164,SUP006,SKU0046,STR001,2025-08-08,2025-08-18,2025-08-18,28,28,Complete
DEV0000928,POL000817,PO00164,SUP012,SKU0049,STR008,2025-08-08,2025-08-18,2025-08-19,91,91,Complete
DEV0000929,POL000818,PO00164,SUP011,SKU0052,STR015,2025-08-08,2025-08-18,2025-08-16,52,52,Complete
DEV0000930,POL000819,PO00164,SUP005,SKU0055,STR022,2025-08-08,2025-08-18,2025-08-17,125,125,Complete
DEV0000931,POL000820,PO00164,SUP004,SKU0058,STR005,2025-08-08,2025-08-18,2025-08-19,92,92,Complete
DEV0000932,POL000821,PO00165,SUP010,SKU0061,STR012,2025-08-08,2025-08-18,2025-08-17,53,53,Complete
DEV0000933,POL000822,PO00165,SUP009,SKU0064,STR019,2025-08-08,2025-08-18,2025-08-15,76,40,Partially Received
DEV0000934,POL000822,PO00165,SUP009,SKU0064,STR019,2025-08-08,2025-08-18,2025-08-16,76,20,Partially Received
DEV0000935,POL000823,PO00165,SUP003,SKU0067,STR002,2025-08-08,2025-08-18,2025-08-17,69,31,Complete
DEV0000936,POL000823,PO00165,SUP003,SKU0067,STR002,2025-08-08,2025-08-18,2025-08-18,69,38,Complete
DEV0000937,POL000824,PO00165,SUP009,SKU0070,STR009,2025-08-08,2025-08-18,2025-08-21,48,34,Partially Received
DEV0000938,POL000825,PO00165,SUP008,SKU0073,STR016,2025-08-08,2025-08-18,2025-08-17,57,42,Complete
DEV0000939,POL000825,PO00165,SUP008,SKU0073,STR016,2025-08-08,2025-08-18,2025-08-18,57,15,Complete
DEV0000940,POL000826,PO00166,SUP002,SKU0076,STR023,2025-08-08,2025-08-18,2025-08-18,103,91,Partially Received
DEV0000941,POL000827,PO00166,SUP001,SKU0079,STR006,2025-08-08,2025-08-18,2025-08-17,93,93,Complete
DEV0000942,POL000828,PO00166,SUP007,SKU0082,STR013,2025-08-08,2025-08-18,2025-08-16,76,76,Complete
DEV0000943,POL000829,PO00166,SUP006,SKU0085,STR020,2025-08-08,2025-08-18,2025-08-18,38,38,Complete
DEV0000944,POL000830,PO00166,SUP012,SKU0088,STR003,2025-08-08,2025-08-18,2025-08-16,127,127,Complete
DEV0000945,POL000831,PO00167,SUP006,SKU0091,STR010,2025-08-08,2025-08-18,2025-08-17,50,50,Complete
DEV0000946,POL000832,PO00167,SUP005,SKU0094,STR017,2025-08-08,2025-08-18,2025-08-16,129,86,Complete
DEV0000947,POL000832,PO00167,SUP005,SKU0094,STR017,2025-08-08,2025-08-18,2025-08-17,129,43,Complete
DEV0000948,POL000833,PO00167,SUP006,SKU0003,STR024,2025-08-15,2025-08-25,2025-08-30,62,62,Complete
DEV0000949,POL000834,PO00167,SUP012,SKU0006,STR007,2025-08-15,2025-08-25,2025-08-24,76,40,Complete
DEV0000950,POL000834,PO00167,SUP012,SKU0006,STR007,2025-08-15,2025-08-25,2025-08-25,76,36,Complete
DEV0000951,POL000835,PO00167,SUP011,SKU0009,STR014,2025-08-15,2025-08-25,2025-08-25,90,90,Complete
DEV0000952,POL000836,PO00168,SUP005,SKU0012,STR021,2025-08-15,2025-08-25,2025-08-25,137,137,Complete
DEV0000953,POL000837,PO00168,SUP004,SKU0015,STR004,2025-08-15,2025-08-25,2025-08-23,27,27,Complete
DEV0000954,POL000838,PO00168,SUP010,SKU0018,STR011,2025-08-15,2025-08-25,2025-08-23,45,45,Complete
DEV0000955,POL000839,PO00168,SUP004,SKU0021,STR018,2025-08-15,2025-08-25,2025-08-24,111,111,Complete
DEV0000956,POL000840,PO00168,SUP003,SKU0024,STR001,2025-08-15,2025-08-25,2025-08-23,112,112,Complete
DEV0000957,POL000841,PO00169,SUP009,SKU0027,STR008,2025-08-15,2025-08-25,2025-08-24,86,86,Complete
DEV0000958,POL000842,PO00169,SUP008,SKU0030,STR015,2025-08-15,2025-08-25,2025-08-23,96,96,Complete
DEV0000959,POL000843,PO00169,SUP002,SKU0033,STR022,2025-08-15,2025-08-25,2025-08-24,53,53,Complete
DEV0000960,POL000844,PO00169,SUP001,SKU0036,STR005,2025-08-15,2025-08-25,2025-08-22,125,82,Complete
DEV0000961,POL000844,PO00169,SUP001,SKU0036,STR005,2025-08-15,2025-08-25,2025-08-23,125,43,Complete
DEV0000962,POL000845,PO00169,SUP007,SKU0039,STR012,2025-08-15,2025-08-25,2025-08-23,55,55,Complete
DEV0000963,POL000846,PO00170,SUP001,SKU0042,STR019,2025-08-15,2025-08-25,2025-08-23,75,75,Complete
DEV0000964,POL000847,PO00170,SUP012,SKU0045,STR002,2025-08-15,2025-08-25,2025-08-23,101,101,Complete
DEV0000965,POL000848,PO00170,SUP006,SKU0048,STR009,2025-08-15,2025-08-25,2025-08-24,100,100,Complete
DEV0000966,POL000849,PO00170,SUP005,SKU0051,STR016,2025-08-15,2025-08-25,2025-08-25,69,69,Complete
DEV0000967,POL000850,PO00170,SUP011,SKU0054,STR023,2025-08-15,2025-08-25,2025-08-23,58,58,Complete
DEV0000968,POL000851,PO00171,SUP010,SKU0057,STR006,2025-08-15,2025-08-25,2025-08-25,135,135,Complete
DEV0000969,POL000852,PO00171,SUP004,SKU0060,STR013,2025-08-15,2025-08-25,2025-08-25,115,115,Complete
DEV0000970,POL000853,PO00171,SUP010,SKU0063,STR020,2025-08-15,2025-08-25,2025-08-24,130,89,Partially Received
DEV0000971,POL000854,PO00171,SUP009,SKU0066,STR003,2025-08-15,2025-08-25,2025-08-23,60,60,Complete
DEV0000972,POL000855,PO00171,SUP003,SKU0069,STR010,2025-08-15,2025-08-25,2025-08-24,108,108,Complete
DEV0000973,POL000856,PO00172,SUP002,SKU0072,STR017,2025-08-15,2025-08-25,2025-08-27,75,75,Complete
DEV0000974,POL000857,PO00172,SUP008,SKU0075,STR024,2025-08-15,2025-08-25,2025-08-25,132,132,Complete
DEV0000975,POL000858,PO00172,SUP007,SKU0078,STR007,2025-08-15,2025-08-25,2025-08-23,24,24,Complete
DEV0000976,POL000859,PO00172,SUP001,SKU0081,STR014,2025-08-15,2025-08-25,2025-08-24,96,96,Complete
DEV0000977,POL000860,PO00172,SUP007,SKU0084,STR021,2025-08-15,2025-08-25,2025-08-23,120,120,Complete
DEV0000978,POL000861,PO00173,SUP006,SKU0087,STR004,2025-08-15,2025-08-25,2025-08-25,42,42,Complete
DEV0000979,POL000862,PO00173,SUP012,SKU0090,STR011,2025-08-15,2025-08-25,2025-08-25,79,79,Complete
DEV0000980,POL000863,PO00173,SUP011,SKU0093,STR018,2025-08-15,2025-08-25,2025-08-26,107,107,Complete
DEV0000981,POL000864,PO00173,SUP005,SKU0096,STR001,2025-08-15,2025-08-25,2025-08-23,61,61,Complete
DEV0000982,POL000865,PO00173,SUP012,SKU0002,STR008,2025-08-22,2025-09-01,2025-08-30,89,89,Complete
DEV0000983,POL000866,PO00174,SUP006,SKU0005,STR015,2025-08-22,2025-09-01,2025-08-31,76,76,Complete
DEV0000984,POL000867,PO00174,SUP005,SKU0008,STR022,2025-08-22,2025-09-01,2025-08-30,129,129,Complete
DEV0000985,POL000868,PO00174,SUP011,SKU0011,STR005,2025-08-22,2025-09-01,2025-08-31,27,27,Complete
DEV0000986,POL000869,PO00174,SUP005,SKU0014,STR012,2025-08-22,2025-09-01,2025-09-05,54,31,Complete
DEV0000987,POL000869,PO00174,SUP005,SKU0014,STR012,2025-08-22,2025-09-01,2025-09-06,54,23,Complete
DEV0000988,POL000870,PO00174,SUP004,SKU0017,STR019,2025-08-22,2025-09-01,2025-08-31,93,93,Complete
DEV0000989,POL000871,PO00175,SUP010,SKU0020,STR002,2025-08-22,2025-09-01,2025-09-05,113,113,Complete
DEV0000990,POL000872,PO00175,SUP009,SKU0023,STR009,2025-08-22,2025-09-01,2025-09-05,84,84,Complete
DEV0000991,POL000873,PO00175,SUP003,SKU0026,STR016,2025-08-22,2025-09-01,2025-09-01,29,29,Complete
