week_start,store_id,product_id,promotion_id,units_sold,gross_sales,discount_value,net_sales,cost_of_goods,returns_units
2026-03-02,STR002,SKU0007,,9,222.75,0.00,222.75,124.02,0
2026-03-09,STR002,SKU0007,,11,272.25,0.00,272.25,151.58,0
2026-03-16,STR002,SKU0007,,9,222.75,0.00,222.75,124.02,0
2026-03-23,STR002,SKU0007,,7,173.25,0.00,173.25,96.46,0
2026-03-30,STR002,SKU0007,,10,247.50,0.00,247.50,137.80,0
2026-04-06,STR002,SKU0007,,9,222.75,0.00,222.75,124.02,0
2026-04-13,STR002,SKU0007,,6,148.50,0.00,148.50,82.68,0
2026-04-20,STR002,SKU0007,,9,222.75,0.00,222.75,124.02,0
2026-04-27,STR002,SKU0007,,12,297.00,0.00,297.00,165.36,0
2026-05-04,STR002,SKU0007,,12,297.00,0.00,297.00,165.36,0
2026-05-11,STR002,SKU0007,,8,198.00,0.00,198.00,110.24,0
2026-05-18,STR002,SKU0007,,7,173.25,0.00,173.25,96.46,0
2026-05-25,STR002,SKU0007,,8,198.00,0.00,198.00,110.24,0
2026-06-01,STR002,SKU0007,,12,297.00,0.00,297.00,165.36,0
2026-06-08,STR002,SKU0007,,12,297.00,0.00,297.00,165.36,0
2026-06-15,STR002,SKU0007,,13,321.75,0.00,321.75,179.14,0
2026-06-22,STR002,SKU0007,,11,272.25,0.00,272.25,151.58,0
2026-06-29,STR002,SKU0007,,14,346.50,0.00,346.50,192.92,0
2026-07-06,STR002,SKU0007,,14,346.50,0.00,346.50,192.92,0
2026-07-13,STR002,SKU0007,,12,297.00,0.00,297.00,165.36,0
2026-07-20,STR002,SKU0007,,14,346.50,0.00,346.50,192.92,0
2026-07-27,STR002,SKU0007,,8,198.00,0.00,198.00,110.24,0
2026-08-03,STR002,SKU0007,,12,297.00,0.00,297.00,165.36,0
2025-03-03,STR002,SKU0010,,8,145.04,0.00,145.04,70.24,0
2025-03-10,STR002,SKU0010,,5,90.65,0.00,90.65,43.90,0
2025-03-17,STR002,SKU0010,,5,90.65,0.00,90.65,43.90,0
2025-03-24,STR002,SKU0010,,11,199.43,0.00,199.43,96.58,0
2025-03-31,STR002,SKU0010,,7,126.91,0.00,126.91,61.46,0
2025-04-07,STR002,SKU0010,,6,108.78,0.00,108.78,52.68,0
2025-04-14,STR002,SKU0010,,3,54.39,0.00,54.39,26.34,0
2025-04-21,STR002,SKU0010,,8,145.04,0.00,145.04,70.24,0
2025-04-28,STR002,SKU0010,,5,90.65,0.00,90.65,43.90,0
2025-05-05,STR002,SKU0010,,10,181.30,0.00,181.30,87.80,0
2025-05-12,STR002,SKU0010,,10,181.30,0.00,181.30,87.80,0
2025-05-19,STR002,SKU0010,,7,126.91,0.00,126.91,61.46,0
2025-05-26,STR002,SKU0010,,7,126.91,0.00,126.91,61.46,0
2025-06-02,STR002,SKU0010,,11,199.43,0.00,199.43,96.58,0
2025-06-09,STR002,SKU0010,,2,36.26,0.00,36.26,17.56,0
2025-06-16,STR002,SKU0010,,15,271.95,0.00,271.95,131.70,0
2025-06-23,STR002,SKU0010,,11,199.43,0.00,199.43,96.58,0
2025-06-30,STR002,SKU0010,,9,163.17,0.00,163.17,79.02,0
2025-07-07,STR002,SKU0010,,10,181.30,0.00,181.30,87.80,0
2025-07-14,STR002,SKU0010,,13,235.69,0.00,235.69,114.14,0
2025-07-21,STR002,SKU0010,,10,181.30,0.00,181.30,87.80,0
2025-07-28,STR002,SKU0010,,5,90.65,0.00,90.65,43.90,0
2025-08-04,STR002,SKU0010,,4,72.52,0.00,72.52,35.12,0
2025-08-11,STR002,SKU0010,,7,126.91,0.00,126.91,61.46,0
2025-08-18,STR002,SKU0010,,5,90.65,0.00,90.65,43.90,0
2025-08-25,STR002,SKU0010,,13,235.69,0.00,235.69,114.14,0
2025-09-01,STR002,SKU0010,,10,181.30,0.00,181.30,87.80,0
2025-09-08,STR002,SKU0010,,3,54.39,0.00,54.39,26.34,0
2025-09-15,STR002,SKU0010,,11,199.43,0.00,199.43,96.58,0
2025-09-22,STR002,SKU0010,,7,126.91,0.00,126.91,61.46,0
2025-09-29,STR002,SKU0010,,4,72.52,0.00,72.52,35.12,0
2025-10-06,STR002,SKU0010,,8,145.04,0.00,145.04,70.24,0
2025-10-13,STR002,SKU0010,,7,126.91,0.00,126.91,61.46,0
2025-10-20,STR002,SKU0010,,9,163.17,0.00,163.17,79.02,0
2025-10-27,STR002,SKU0010,,10,181.30,0.00,181.30,87.80,0
2025-11-03,STR002,SKU0010,,6,108.78,0.00,108.78,52.68,0
2025-11-10,STR002,SKU0010,,10,181.30,0.00,181.30,87.80,0
2025-11-17,STR002,SKU0010,,10,181.30,0.00,181.30,87.80,0
2025-11-24,STR002,SKU0010,,11,199.43,0.00,199.43,96.58,0
2025-12-01,STR002,SKU0010,,6,108.78,0.00,108.78,52.68,0
2025-12-08,STR002,SKU0010,,9,163.17,0.00,163.17,79.02,0
2025-12-15,STR002,SKU0010,,11,199.43,0.00,199.43,96.58,0
2025-12-22,STR002,SKU0010,,5,90.65,0.00,90.65,43.90,0
2025-12-29,STR002,SKU0010,,11,199.43,0.00,199.43,96.58,0
2026-01-05,STR002,SKU0010,,11,199.43,0.00,199.43,96.58,0
2026-01-12,STR002,SKU0010,,8,145.04,0.00,145.04,70.24,0
2026-01-19,STR002,SKU0010,,8,145.04,0.00,145.04,70.24,0
2026-01-26,STR002,SKU0010,,4,72.52,0.00,72.52,35.12,0
2026-02-02,STR002,SKU0010,PRM015,13,235.69,77.74,157.95,114.14,0
2026-02-09,STR002,SKU0010,PRM015,7,126.91,41.86,85.05,61.46,0
2026-02-16,STR002,SKU0010,,13,235.69,0.00,235.69,114.14,0
2026-02-23,STR002,SKU0010,,5,90.65,0.00,90.65,43.90,0
2026-03-02,STR002,SKU0010,,5,90.65,0.00,90.65,43.90,0
2026-03-09,STR002,SKU0010,,7,126.91,0.00,126.91,61.46,0
2026-03-16,STR002,SKU0010,,10,181.30,0.00,181.30,87.80,0
2026-03-23,STR002,SKU0010,,8,145.04,0.00,145.04,70.24,0
2026-03-30,STR002,SKU0010,,8,145.04,0.00,145.04,70.24,0
2026-04-06,STR002,SKU0010,,5,90.65,0.00,90.65,43.90,0
2026-04-13,STR002,SKU0010,,13,235.69,0.00,235.69,114.14,0
2026-04-20,STR002,SKU0010,,10,181.30,0.00,181.30,87.80,0
2026-04-27,STR002,SKU0010,,17,308.21,0.00,308.21,149.26,0
2026-05-04,STR002,SKU0010,,2,36.26,0.00,36.26,17.56,0
2026-05-11,STR002,SKU0010,,11,199.43,0.00,199.43,96.58,0
2026-05-18,STR002,SKU0010,,10,181.30,0.00,181.30,87.80,0
2026-05-25,STR002,SKU0010,,7,126.91,0.00,126.91,61.46,0
2026-06-01,STR002,SKU0010,,13,235.69,0.00,235.69,114.14,0
2026-06-08,STR002,SKU0010,,10,181.30,0.00,181.30,87.80,0
2026-06-15,STR002,SKU0010,,14,253.82,0.00,253.82,122.92,0
2026-06-22,STR002,SKU0010,,13,235.69,0.00,235.69,114.14,0
2026-06-29,STR002,SKU0010,,13,235.69,0.00,235.69,114.14,0
2026-07-06,STR002,SKU0010,,9,163.17,0.00,163.17,79.02,0
2026-07-13,STR002,SKU0010,,8,145.04,0.00,145.04,70.24,0
2026-07-20,STR002,SKU0010,,11,199.43,0.00,199.43,96.58,0
2026-07-27,STR002,SKU0010,,9,163.17,0.00,163.17,79.02,0
2026-08-03,STR002,SKU0010,,8,145.04,0.00,145.04,70.24,0
2025-04-28,STR002,SKU0011,,6,54.30,0.00,54.30,34.62,0
2025-05-05,STR002,SKU0011,,4,36.20,0.00,36.20,23.08,0
2025-05-12,STR002,SKU0011,,1,9.05,0.00,9.05,5.77,0
2025-05-19,STR002,SKU0011,,5,45.25,0.00,45.25,28.85,0
2025-05-26,STR002,SKU0011,,3,27.15,0.00,27.15,17.31,0
2025-06-02,STR002,SKU0011,,2,18.10,0.00,18.10,11.54,0
2025-06-09,STR002,SKU0011,,2,18.10,0.00,18.10,11.54,0
2025-06-16,STR002,SKU0011,,2,18.10,0.00,18.10,11.54,0
2025-06-23,STR002,SKU0011,,1,9.05,0.00,9.05,5.77,0
2025-06-30,STR002,SKU0011,,6,54.30,0.00,54.30,34.62,0
2025-07-07,STR002,SKU0011,,4,36.20,0.00,36.20,23.08,0
2025-07-14,STR002,SKU0011,,5,45.25,0.00,45.25,28.85,0
2025-07-21,STR002,SKU0011,,2,18.10,0.00,18.10,11.54,0
2025-07-28,STR002,SKU0011,,2,18.10,0.00,18.10,11.54,0
2025-08-04,STR002,SKU0011,,5,45.25,0.00,45.25,28.85,0
2025-08-11,STR002,SKU0011,,9,81.45,0.00,81.45,51.93,0
2025-08-18,STR002,SKU0011,,2,18.10,0.00,18.10,11.54,0
2025-08-25,STR002,SKU0011,,5,45.25,0.00,45.25,28.85,0
2025-09-01,STR002,SKU0011,,3,27.15,0.00,27.15,17.31,0
2025-09-08,STR002,SKU0011,,5,45.25,0.00,45.25,28.85,0
2025-09-15,STR002,SKU0011,,2,18.10,0.00,18.10,11.54,0
2025-09-22,STR002,SKU0011,,10,90.50,0.00,90.50,57.70,0
2025-09-29,STR002,SKU0011,,4,36.20,0.00,36.20,23.08,0
2025-10-06,STR002,SKU0011,,3,27.15,0.00,27.15,17.31,0
2025-10-13,STR002,SKU0011,,7,63.35,0.00,63.35,40.39,0
2025-10-20,STR002,SKU0011,,4,36.20,0.00,36.20,23.08,0
2025-10-27,STR002,SKU0011,,7,63.35,0.00,63.35,40.39,0
2025-11-03,STR002,SKU0011,,2,18.10,0.00,18.10,11.54,0
2025-11-10,STR002,SKU0011,,3,27.15,0.00,27.15,17.31,0
2025-11-17,STR002,SKU0011,,2,18.10,0.00,18.10,11.54,0
2025-11-24,STR002,SKU0011,,2,18.10,0.00,18.10,11.54,0
2025-12-01,STR002,SKU0011,,4,36.20,0.00,36.20,23.08,0
2025-12-08,STR002,SKU0011,,2,18.10,0.00,18.10,11.54,0
2025-12-15,STR002,SKU0011,,2,18.10,0.00,18.10,11.54,0
2025-12-22,STR002,SKU0011,,5,45.25,0.00,45.25,28.85,0
2025-12-29,STR002,SKU0011,,6,54.30,0.00,54.30,34.62,0
2026-01-05,STR002,SKU0011,,6,54.30,0.00,54.30,34.62,0
2026-01-12,STR002,SKU0011,,5,45.25,0.00,45.25,28.85,0
2026-01-19,STR002,SKU0011,,5,45.25,0.00,45.25,28.85,0
2026-01-26,STR002,SKU0011,,7,63.35,0.00,63.35,40.39,0
2026-02-02,STR002,SKU0011,,3,27.15,0.00,27.15,17.31,0
2026-02-09,STR002,SKU0011,,5,45.25,0.00,45.25,28.85,0
2026-02-16,STR002,SKU0011,,6,54.30,0.00,54.30,34.62,0
2026-02-23,STR002,SKU0011,,9,81.45,0.00,81.45,51.93,0
2026-03-02,STR002,SKU0011,,1,9.05,0.00,9.05,5.77,0
2026-03-09,STR002,SKU0011,,3,27.15,0.00,27.15,17.31,0
2026-03-16,STR002,SKU0011,,4,36.20,0.00,36.20,23.08,0
2026-03-23,STR002,SKU0011,,1,9.05,0.00,9.05,5.77,0
2026-03-30,STR002,SKU0011,,7,63.35,0.00,63.35,40.39,0
2026-04-06,STR002,SKU0011,,4,36.20,0.00,36.20,23.08,0
2026-04-13,STR002,SKU0011,,4,36.20,0.00,36.20,23.08,0
2026-04-20,STR002,SKU0011,,4,36.20,0.00,36.20,23.08,0
2026-04-27,STR002,SKU0011,,5,45.25,0.00,45.25,28.85,0
2026-05-04,STR002,SKU0011,,2,18.10,0.00,18.10,11.54,0
2026-05-11,STR002,SKU0011,,6,54.30,0.00,54.30,34.62,0
2026-05-18,STR002,SKU0011,,4,36.20,0.00,36.20,23.08,0
2026-05-25,STR002,SKU0011,,7,63.35,0.00,63.35,40.39,0
2026-06-01,STR002,SKU0011,,4,36.20,0.00,36.20,23.08,0
2026-06-08,STR002,SKU0011,,3,27.15,0.00,27.15,17.31,0
2026-06-15,STR002,SKU0011,,5,45.25,0.00,45.25,28.85,0
2026-06-22,STR002,SKU0011,,4,36.20,0.00,36.20,23.08,0
2026-06-29,STR002,SKU0011,,8,72.40,0.00,72.40,46.16,0
2026-07-06,STR002,SKU0011,,1,9.05,0.00,9.05,5.77,0
2026-07-13,STR002,SKU0011,,4,36.20,0.00,36.20,23.08,0
2026-07-20,STR002,SKU0011,,3,27.15,0.00,27.15,17.31,0
2026-07-27,STR002,SKU0011,,5,45.25,0.00,45.25,28.85,0
2026-08-03,STR002,SKU0011,,10,90.50,0.00,90.50,57.70,0
2025-05-05,STR002,SKU0013,,6,228.90,0.00,228.90,99.84,0
2025-05-12,STR002,SKU0013,,2,76.30,0.00,76.30,33.28,0
2025-05-19,STR002,SKU0013,,5,190.75,0.00,190.75,83.20,0
2025-05-26,STR002,SKU0013,,6,228.90,0.00,228.90,99.84,0
2025-06-02,STR002,SKU0013,,5,190.75,0.00,190.75,83.20,0
2025-06-09,STR002,SKU0013,,5,190.75,0.00,190.75,83.20,0
2025-06-16,STR002,SKU0013,,4,152.60,0.00,152.60,66.56,0
2025-06-23,STR002,SKU0013,,2,76.30,0.00,76.30,33.28,0
2025-06-30,STR002,SKU0013,,4,152.60,0.00,152.60,66.56,0
2025-07-07,STR002,SKU0013,,6,228.90,0.00,228.90,99.84,0
2025-07-14,STR002,SKU0013,,2,76.30,0.00,76.30,33.28,0
2025-07-21,STR002,SKU0013,,13,495.95,0.00,495.95,216.32,0
2025-07-28,STR002,SKU0013,,5,190.75,0.00,190.75,83.20,0
2025-08-04,STR002,SKU0013,,2,76.30,0.00,76.30,33.28,0
2025-08-11,STR002,SKU0013,,4,152.60,0.00,152.60,66.56,0
2025-08-18,STR002,SKU0013,,1,38.15,0.00,38.15,16.64,0
2025-08-25,STR002,SKU0013,,2,76.30,0.00,76.30,33.28,0
2025-09-01,STR002,SKU0013,,9,343.35,0.00,343.35,149.76,0
2025-09-08,STR002,SKU0013,,4,152.60,0.00,152.60,66.56,0
2025-09-15,STR002,SKU0013,,7,267.05,0.00,267.05,116.48,0
2025-09-22,STR002,SKU0013,,7,267.05,0.00,267.05,116.48,0
2025-09-29,STR002,SKU0013,,5,190.75,0.00,190.75,83.20,0
2025-10-06,STR002,SKU0013,,8,305.20,0.00,305.20,133.12,0
2025-10-13,STR002,SKU0013,,6,228.90,0.00,228.90,99.84,0
2025-10-20,STR002,SKU0013,,6,228.90,0.00,228.90,99.84,0
2025-10-27,STR002,SKU0013,,4,152.60,0.00,152.60,66.56,0
2025-11-03,STR002,SKU0013,,5,190.75,0.00,190.75,83.20,0
2025-11-10,STR002,SKU0013,,10,381.50,0.00,381.50,166.40,0
2025-11-17,STR002,SKU0013,,4,152.60,0.00,152.60,66.56,0
2025-11-24,STR002,SKU0013,,5,190.75,0.00,190.75,83.20,0
2025-12-01,STR002,SKU0013,,7,267.05,0.00,267.05,116.48,0
2025-12-08,STR002,SKU0013,,2,76.30,0.00,76.30,33.28,0
2025-12-15,STR002,SKU0013,,3,114.45,0.00,114.45,49.92,0
2025-12-22,STR002,SKU0013,,4,152.60,0.00,152.60,66.56,0
2025-12-29,STR002,SKU0013,,8,305.20,0.00,305.20,133.12,0
2026-01-05,STR002,SKU0013,,4,152.60,0.00,152.60,66.56,0
2026-01-12,STR002,SKU0013,,6,228.90,0.00,228.90,99.84,0
2026-01-19,STR002,SKU0013,,2,76.30,0.00,76.30,33.28,0
2026-01-26,STR002,SKU0013,,4,152.60,0.00,152.60,66.56,0
2026-02-02,STR002,SKU0013,,6,228.90,0.00,228.90,99.84,0
2026-02-09,STR002,SKU0013,,4,152.60,0.00,152.60,66.56,0
2026-02-16,STR002,SKU0013,,9,343.35,0.00,343.35,149.76,0
2026-02-23,STR002,SKU0013,,4,152.60,0.00,152.60,66.56,0
2026-03-02,STR002,SKU0013,,3,114.45,0.00,114.45,49.92,0
2026-03-09,STR002,SKU0013,,3,114.45,0.00,114.45,49.92,0
2026-03-16,STR002,SKU0013,,2,76.30,0.00,76.30,33.28,0
2026-03-23,STR002,SKU0013,,4,152.60,0.00,152.60,66.56,0
2026-03-30,STR002,SKU0013,,3,114.45,0.00,114.45,49.92,0
2026-04-06,STR002,SKU0013,,5,190.75,0.00,190.75,83.20,0
2026-04-13,STR002,SKU0013,,5,190.75,0.00,190.75,83.20,0
2026-04-20,STR002,SKU0013,,1,38.15,0.00,38.15,16.64,0
2026-04-27,STR002,SKU0013,,10,381.50,0.00,381.50,166.40,0
2026-05-04,STR002,SKU0013,,4,152.60,0.00,152.60,66.56,0
2026-05-11,STR002,SKU0013,,2,76.30,0.00,76.30,33.28,0
2026-05-18,STR002,SKU0013,,5,190.75,0.00,190.75,83.20,0
2026-05-25,STR002,SKU0013,,6,228.90,0.00,228.90,99.84,0
2026-06-01,STR002,SKU0013,,2,76.30,0.00,76.30,33.28,0
2026-06-08,STR002,SKU0013,,5,190.75,0.00,190.75,83.20,0
2026-06-15,STR002,SKU0013,,3,114.45,0.00,114.45,49.92,0
2026-06-22,STR002,SKU0013,,2,76.30,0.00,76.30,33.28,0
2026-06-29,STR002,SKU0013,,2,76.30,0.00,76.30,33.28,0
2026-07-06,STR002,SKU0013,,7,267.05,0.00,267.05,116.48,0
2026-07-13,STR002,SKU0013,,5,190.75,0.00,190.75,83.20,0
2026-07-20,STR002,SKU0013,,3,114.45,0.00,114.45,49.92,0
2026-07-27,STR002,SKU0013,,4,152.60,0.00,152.60,66.56,0
2026-08-03,STR002,SKU0013,,6,228.90,0.00,228.90,99.84,0
2025-04-28,STR002,SKU0014,,17,155.72,0.00,155.72,92.31,0
2025-05-05,STR002,SKU0014,,12,109.92,0.00,109.92,65.16,0
2025-05-12,STR002,SKU0014,,11,100.76,0.00,100.76,59.73,0
2025-05-19,STR002,SKU0014,,11,100.76,0.00,100.76,59.73,0
2025-05-26,STR002,SKU0014,,13,119.08,0.00,119.08,70.59,0
2025-06-02,STR002,SKU0014,,23,210.68,0.00,210.68,124.89,0
2025-06-09,STR002,SKU0014,,18,164.88,0.00,164.88,97.74,0
2025-06-16,STR002,SKU0014,,18,164.88,0.00,164.88,97.74,0
2025-06-23,STR002,SKU0014,,31,283.96,0.00,283.96,168.33,0
2025-06-30,STR002,SKU0014,,15,137.40,0.00,137.40,81.45,0
2025-07-07,STR002,SKU0014,,21,192.36,0.00,192.36,114.03,0
2025-07-14,STR002,SKU0014,,16,146.56,0.00,146.56,86.88,0
2025-07-21,STR002,SKU0014,,23,210.68,0.00,210.68,124.89,0
2025-07-28,STR002,SKU0014,,24,219.84,0.00,219.84,130.32,0
2025-08-04,STR002,SKU0014,,23,210.68,0.00,210.68,124.89,0
2025-08-11,STR002,SKU0014,,17,155.72,0.00,155.72,92.31,0
2025-08-18,STR002,SKU0014,,8,73.28,0.00,73.28,43.44,0
2025-08-25,STR002,SKU0014,,13,119.08,0.00,119.08,70.59,0
2025-09-01,STR002,SKU0014,,11,100.76,0.00,100.76,59.73,0
2025-09-08,STR002,SKU0014,,12,109.92,0.00,109.92,65.16,0
2025-09-15,STR002,SKU0014,,11,100.76,0.00,100.76,59.73,0
2025-09-22,STR002,SKU0014,,11,100.76,0.00,100.76,59.73,0
2025-09-29,STR002,SKU0014,,9,82.44,0.00,82.44,48.87,0
2025-10-06,STR002,SKU0014,,21,192.36,0.00,192.36,114.03,0
2025-10-13,STR002,SKU0014,,10,91.60,0.00,91.60,54.30,0
2025-10-20,STR002,SKU0014,,11,100.76,0.00,100.76,59.73,0
2025-10-27,STR002,SKU0014,,14,128.24,0.00,128.24,76.02,0
2025-11-03,STR002,SKU0014,,12,109.92,0.00,109.92,65.16,0
2025-11-10,STR002,SKU0014,,14,128.24,0.00,128.24,76.02,0
2025-11-17,STR002,SKU0014,,18,164.88,0.00,164.88,97.74,0
2025-11-24,STR002,SKU0014,,18,164.88,0.00,164.88,97.74,0
2025-12-01,STR002,SKU0014,,17,155.72,0.00,155.72,92.31,0
2025-12-08,STR002,SKU0014,,16,146.56,0.00,146.56,86.88,0
2025-12-15,STR002,SKU0014,,16,146.56,0.00,146.56,86.88,0
2025-12-22,STR002,SKU0014,,12,109.92,0.00,109.92,65.16,0
2025-12-29,STR002,SKU0014,,16,146.56,0.00,146.56,86.88,0
2026-01-05,STR002,SKU0014,,10,91.60,0.00,91.60,54.30,0
2026-01-12,STR002,SKU0014,,14,128.24,0.00,128.24,76.02,0
2026-01-19,STR002,SKU0014,,18,164.88,0.00,164.88,97.74,0
2026-01-26,STR002,SKU0014,,11,100.76,0.00,100.76,59.73,0
2026-02-02,STR002,SKU0014,,13,119.08,0.00,119.08,70.59,0
2026-02-09,STR002,SKU0014,,15,137.40,0.00,137.40,81.45,0
2026-02-16,STR002,SKU0014,,10,91.60,0.00,91.60,54.30,0
2026-02-23,STR002,SKU0014,,16,146.56,0.00,146.56,86.88,0
2026-03-02,STR002,SKU0014,,12,109.92,0.00,109.92,65.16,0
2026-03-09,STR002,SKU0014,,15,137.40,0.00,137.40,81.45,0
2026-03-16,STR002,SKU0014,,20,183.20,0.00,183.20,108.60,0
2026-03-23,STR002,SKU0014,,13,119.08,0.00,119.08,70.59,0
2026-03-30,STR002,SKU0014,,19,174.04,0.00,174.04,103.17,0
2026-04-06,STR002,SKU0014,,22,201.52,0.00,201.52,119.46,0
2026-04-13,STR002,SKU0014,,15,137.40,0.00,137.40,81.45,0
2026-04-20,STR002,SKU0014,,17,155.72,0.00,155.72,92.31,0
2026-04-27,STR002,SKU0014,,17,155.72,0.00,155.72,92.31,0
2026-05-04,STR002,SKU0014,,13,119.08,0.00,119.08,70.59,0
2026-05-11,STR002,SKU0014,,21,192.36,0.00,192.36,114.03,0
2026-05-18,STR002,SKU0014,,13,119.08,0.00,119.08,70.59,0
2026-05-25,STR002,SKU0014,,18,164.88,0.00,164.88,97.74,0
2026-06-01,STR002,SKU0014,,17,155.72,0.00,155.72,92.31,0
2026-06-08,STR002,SKU0014,,18,164.88,0.00,164.88,97.74,0
2026-06-15,STR002,SKU0014,,14,128.24,0.00,128.24,76.02,0
2026-06-22,STR002,SKU0014,PRM027,21,192.36,63.42,128.94,114.03,0
2026-06-29,STR002,SKU0014,PRM027,27,247.32,81.54,165.78,146.61,0
2026-07-06,STR002,SKU0014,,24,219.84,0.00,219.84,130.32,0
2026-07-13,STR002,SKU0014,,18,164.88,0.00,164.88,97.74,0
2026-07-20,STR002,SKU0014,,23,210.68,0.00,210.68,124.89,0
2026-07-27,STR002,SKU0014,,20,183.20,0.00,183.20,108.60,0
2026-08-03,STR002,SKU0014,,17,155.72,0.00,155.72,92.31,0
2025-05-05,STR002,SKU0017,,4,212.36,0.00,212.36,97.84,0
2025-05-12,STR002,SKU0017,,5,265.45,0.00,265.45,122.30,0
2025-05-19,STR002,SKU0017,,7,371.63,0.00,371.63,171.22,0
2025-05-26,STR002,SKU0017,,2,106.18,0.00,106.18,48.92,0
2025-06-02,STR002,SKU0017,,9,477.81,0.00,477.81,220.14,0
2025-06-09,STR002,SKU0017,,2,106.18,0.00,106.18,48.92,0
2025-06-16,STR002,SKU0017,,5,265.45,0.00,265.45,122.30,0
2025-06-23,STR002,SKU0017,,7,371.63,0.00,371.63,171.22,0
2025-06-30,STR002,SKU0017,,4,212.36,0.00,212.36,97.84,0
2025-07-07,STR002,SKU0017,,4,212.36,0.00,212.36,97.84,0
2025-07-14,STR002,SKU0017,,9,477.81,0.00,477.81,220.14,0
2025-07-21,STR002,SKU0017,,4,212.36,0.00,212.36,97.84,0
2025-07-28,STR002,SKU0017,,12,637.08,0.00,637.08,293.52,0
2025-08-04,STR002,SKU0017,,2,106.18,0.00,106.18,48.92,0
2025-08-11,STR002,SKU0017,,1,53.09,0.00,53.09,24.46,0
2025-08-18,STR002,SKU0017,,5,265.45,0.00,265.45,122.30,0
2025-08-25,STR002,SKU0017,,5,265.45,0.00,265.45,122.30,0
2025-09-01,STR002,SKU0017,,2,106.18,0.00,106.18,48.92,0
2025-09-08,STR002,SKU0017,,1,53.09,0.00,53.09,24.46,0
2025-09-15,STR002,SKU0017,,4,212.36,0.00,212.36,97.84,0
2025-09-22,STR002,SKU0017,,3,159.27,0.00,159.27,73.38,0
2025-09-29,STR002,SKU0017,,5,265.45,0.00,265.45,122.30,0
2025-10-06,STR002,SKU0017,,4,212.36,0.00,212.36,97.84,0
2025-10-13,STR002,SKU0017,,4,212.36,0.00,212.36,97.84,0
2025-10-20,STR002,SKU0017,,3,159.27,0.00,159.27,73.38,0
2025-10-27,STR002,SKU0017,,7,371.63,0.00,371.63,171.22,0
2025-11-03,STR002,SKU0017,,1,53.09,0.00,53.09,24.46,0
2025-11-10,STR002,SKU0017,,5,265.45,0.00,265.45,122.30,0
2025-11-17,STR002,SKU0017,,7,371.63,0.00,371.63,171.22,0
2025-11-24,STR002,SKU0017,,5,265.45,0.00,265.45,122.30,0
2025-12-01,STR002,SKU0017,,2,106.18,0.00,106.18,48.92,0
2025-12-08,STR002,SKU0017,,4,212.36,0.00,212.36,97.84,0
2025-12-15,STR002,SKU0017,,3,159.27,0.00,159.27,73.38,0
2025-12-22,STR002,SKU0017,,9,477.81,0.00,477.81,220.14,0
2025-12-29,STR002,SKU0017,,5,265.45,0.00,265.45,122.30,0
2026-01-05,STR002,SKU0017,,4,212.36,0.00,212.36,97.84,0
2026-01-12,STR002,SKU0017,PRM042,8,424.72,118.96,305.76,195.68,0
2026-01-19,STR002,SKU0017,PRM042,9,477.81,133.83,343.98,220.14,0
2026-01-26,STR002,SKU0017,,5,265.45,0.00,265.45,122.30,0
2026-02-02,STR002,SKU0017,,4,212.36,0.00,212.36,97.84,0
2026-02-09,STR002,SKU0017,,7,371.63,0.00,371.63,171.22,0
2026-02-16,STR002,SKU0017,,5,265.45,0.00,265.45,122.30,0
2026-02-23,STR002,SKU0017,,8,424.72,0.00,424.72,195.68,0
2026-03-02,STR002,SKU0017,,6,318.54,0.00,318.54,146.76,0
2026-03-09,STR002,SKU0017,,6,318.54,0.00,318.54,146.76,0
2026-03-16,STR002,SKU0017,,8,424.72,0.00,424.72,195.68,0
2026-03-23,STR002,SKU0017,,5,265.45,0.00,265.45,122.30,0
2026-03-30,STR002,SKU0017,,5,265.45,0.00,265.45,122.30,0
2026-04-06,STR002,SKU0017,,5,265.45,0.00,265.45,122.30,0
2026-04-13,STR002,SKU0017,,2,106.18,0.00,106.18,48.92,0
2026-04-20,STR002,SKU0017,,4,212.36,0.00,212.36,97.84,0
2026-04-27,STR002,SKU0017,,3,159.27,0.00,159.27,73.38,0
2026-05-04,STR002,SKU0017,,5,265.45,0.00,265.45,122.30,0
2026-05-11,STR002,SKU0017,,4,212.36,0.00,212.36,97.84,0
2026-05-18,STR002,SKU0017,,5,265.45,0.00,265.45,122.30,0
2026-05-25,STR002,SKU0017,,4,212.36,0.00,212.36,97.84,0
2026-06-01,STR002,SKU0017,,3,159.27,0.00,159.27,73.38,0
2026-06-08,STR002,SKU0017,,4,212.36,0.00,212.36,97.84,0
2026-06-15,STR002,SKU0017,,5,265.45,0.00,265.45,122.30,0
2026-06-22,STR002,SKU0017,,4,212.36,0.00,212.36,97.84,0
2026-06-29,STR002,SKU0017,,3,159.27,0.00,159.27,73.38,0
2026-07-06,STR002,SKU0017,,5,265.45,0.00,265.45,122.30,0
2026-07-13,STR002,SKU0017,,5,265.45,0.00,265.45,122.30,0
2026-07-20,STR002,SKU0017,,3,159.27,0.00,159.27,73.38,0
2026-07-27,STR002,SKU0017,,3,159.27,0.00,159.27,73.38,0
2026-08-03,STR002,SKU0017,,5,265.45,0.00,265.45,122.30,0
2025-04-28,STR002,SKU0018,,8,160.56,0.00,160.56,82.48,0
2025-05-05,STR002,SKU0018,,6,120.42,0.00,120.42,61.86,0
